,code_commune_INSEE,code_postal,latitude,longitude,nom_commune_complet,nom_departement,nom_region
27884,64135,64300,43.5504537514,-0.765861941107,Bonnut,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27885,64136,64490,42.8583801271,-0.587747470754,Borce,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27886,64137,64800,43.2047226344,-0.212865402876,Bordères,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27887,64138,64510,43.2436324189,-0.272861349005,Bordes,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27888,64139,64290,43.2013292234,-0.35837984121,Bosdarros,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27889,64140,64340,43.52540846,-1.48001541381,Boucau,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27890,64141,64330,43.5391539288,-0.31483213796,Boueilh-Boueilho-Lasque,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27891,64142,64230,43.3916441338,-0.469336082949,Bougarber,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27892,64143,64410,43.4946357814,-0.508161824959,Bouillon,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27893,64144,64370,43.4423096627,-0.514147087954,Boumourt,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27894,64145,64800,43.1941285363,-0.270250092047,Bourdettes,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27895,64146,64450,43.4388278116,-0.395430501786,Bournos,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27896,64147,64240,43.4564293033,-1.32475876534,Briscous,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27897,64148,64800,43.1253072219,-0.303486553374,Bruges-Capbis-Mifaget,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27898,64148,64800,43.1253072219,-0.303486553374,Bruges-Capbis-Mifaget,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27899,64148,64800,43.1253072219,-0.303486553374,Bruges-Capbis-Mifaget,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27900,64149,64190,43.3686766215,-0.754427090491,Bugnein,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27901,64150,64120,43.2072970793,-1.06452656523,Bunus,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27902,64151,64390,43.4177713373,-0.906845978602,Burgaronne,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27903,64152,64160,43.3463641258,-0.315857247807,Buros,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27904,64153,64330,43.5133919734,-0.209328142304,Burosse-Mendousse,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27905,64154,64220,43.1692531272,-1.14700332707,Bussunarits-Sarrasquette,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27906,64155,64220,43.1873136505,-1.18469156817,Bustince-Iriberry,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27907,64156,64680,43.1442617368,-0.47589383596,Buziet,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27908,64157,64260,43.1407278397,-0.446234672821,Buzy,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27909,64158,64410,43.5396790369,-0.463748067374,Cabidos,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27910,64159,64330,43.5242735908,-0.154852094311,Cadillon,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27911,64160,64250,43.3617393087,-1.38541817484,Cambo-les-Bains,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27912,64161,64520,43.48131751,-1.09178751513,Came,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27913,64162,64470,43.1187601878,-0.921772960752,Camou-Cihigue,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27914,64165,64360,43.2634335383,-0.592748076501,Cardesse,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27915,64166,64220,43.1487167236,-1.22057717225,Caro,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27916,64167,64160,43.478719085,-0.277971738226,Carrère,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27917,64168,64270,43.4867092033,-0.999430077721,Carresse-Cassaber,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27918,64168,64270,43.4867092033,-0.999430077721,Carresse-Cassaber,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27919,64170,64270,43.4556389583,-0.974073017031,Castagnède,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27920,64171,64170,43.4244241199,-0.528274059167,Casteide-Cami,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27921,64172,64370,43.5246218611,-0.557545327219,Casteide-Candau,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27922,64173,64460,43.3740019876,-0.0110617940773,Casteide-Doat,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27923,64174,64460,43.4059390869,-0.034605507142,Castéra-Loubix,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27924,64175,64260,43.0548936338,-0.373353196266,Castet,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27925,64176,64190,43.3972591089,-0.792417128449,Castetbon,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27926,64177,64300,43.4755360423,-0.718730754517,Castétis,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27927,64178,64190,43.3227014971,-0.797193541473,Castetnau-Camblong,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27928,64179,64300,43.4401622593,-0.729783827554,Castetner,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27929,64180,64330,43.5630952267,-0.227861123127,Castetpugon,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27930,64181,64370,43.4647790726,-0.57522696758,Castillon Canton d'Arthez-de-Béarn,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27931,64182,64350,43.4827393039,-0.12995598336,Castillon Canton de Lembeye,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27932,64183,64230,43.4184546974,-0.403179073959,Caubios-Loos,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27933,64184,64170,43.4123325253,-0.503690665578,Cescau,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27934,64185,64490,42.9364187767,-0.568555169226,Cette-Eygun,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27935,64186,64190,43.3109705377,-0.854949348438,Charre,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27936,64187,64130,43.2950340435,-0.897219835697,Charritte-de-Bas,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27937,64188,64130,43.2304528106,-0.821599852605,Chéraute,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27938,64189,64500,43.3749892489,-1.66133753626,Ciboure,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27939,64190,64330,43.5062422755,-0.293137631962,Claracq,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27940,64191,64800,43.16814552,-0.209947352946,Coarraze,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27941,64192,64330,43.546390844,-0.168607821774,Conchez-de-Béarn,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27942,64193,64350,43.4757367559,-0.0896960657333,Corbère-Abères,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27943,64194,64160,43.4521878366,-0.22859543445,Coslédaà-Lube-Boast,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27944,64195,64410,43.5378290325,-0.363582850112,Coublucq,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27945,64196,64350,43.5309932657,-0.0816458802012,Crouseilles,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27946,64197,64360,43.3097711576,-0.552973788897,Cuqueron,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27947,64198,64230,43.3708216546,-0.500350227226,Denguin,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27948,64199,64330,43.5668688531,-0.171440879545,Diusse,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27949,64200,64370,43.4553885972,-0.553044979993,Doazon,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27950,64201,64190,43.2890538791,-0.732627601607,Dognen,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27951,64202,64120,43.3266580674,-0.966401773594,Domezain-Berraute,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27952,64203,64450,43.4451222979,-0.377112446292,Doumy,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27953,64204,64440,42.9515491129,-0.358104565434,Eaux-Bonnes,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27954,64204,64440,42.9515491129,-0.358104565434,Eaux-Bonnes,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27955,64205,64270,43.4428467771,-1.00557759768,Escos,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27956,64206,64490,43.0782488645,-0.565384866739,Escot,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27957,64207,64870,43.1836947756,-0.529049715765,Escou,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27958,64208,64160,43.4184592644,-0.243028871952,Escoubès,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27959,64209,64870,43.1875477654,-0.553494252513,Escout,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27960,64210,64350,43.4659000742,-0.123403091358,Escurès,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27961,64211,64420,43.2999541228,-0.14066779788,Eslourenties-Daban,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27962,64212,64160,43.3162501481,-0.194897192092,Espéchède,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27963,64213,64250,43.3235532289,-1.45240885976,Espelette,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27964,64214,64130,43.2745536511,-0.89014755808,Espès-Undurein,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27965,64215,64390,43.3544908357,-0.914707993249,Espiute,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27966,64216,64420,43.2514996266,-0.155421762891,Espoey,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27967,64217,64400,43.1855622152,-0.724360816506,Esquiule,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27968,64218,64220,43.0817332803,-1.18186745197,Estérençuby,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27969,64219,64290,43.220867957,-0.551869962929,Estialescq,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27970,64220,64400,43.2125962039,-0.60619639047,Estos,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27971,64221,64120,43.3321625989,-0.927792287342,Etcharry,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27972,64222,64470,43.0669985514,-0.903672606774,Etchebar,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27973,64223,64490,42.8973131851,-0.528220911971,Etsaut,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27974,64224,64400,43.1367809349,-0.583842190325,Eysus,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27975,64225,64570,43.1680555361,-0.697334035468,Ance Féas,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27976,64226,64410,43.4864503765,-0.438799385567,Fichous-Riumayou,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27977,64227,64160,43.3574296466,-0.215532898213,Gabaston,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27978,64228,64120,43.3765147976,-1.03114679811,Gabat,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27979,64229,64220,43.1951524207,-1.13016306002,Gamarthe,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27980,64230,64290,43.2086903788,-0.410215112205,Gan,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27981,64231,64130,43.2188188695,-0.924182153678,Garindein,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27982,64232,64450,43.5101140161,-0.335110781651,Garlède-Mondebat,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27983,64233,64330,43.5599586619,-0.272296457605,Garlin,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27984,64234,64410,43.5068508348,-0.481505714885,Garos,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27985,64235,64120,43.3394050155,-1.05898897013,Garris,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27986,64236,64350,43.4853661293,-0.165938339941,Gayon,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27987,64237,64110,43.2558653705,-0.36978595434,Gelos,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27988,64238,64530,43.2540907071,-0.0593210180343,Ger,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27989,64239,64160,43.4091904721,-0.170896858069,Gerderest,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27990,64240,64260,43.0216111241,-0.446673264564,Gère-Bélesten,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27991,64241,64400,43.2221479657,-0.710166887554,Géronce,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27992,64242,64190,43.3529290484,-0.881977356619,Gestas,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27993,64243,64370,43.4810420798,-0.522965041639,Géus-d'Arzacq,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27994,64244,64400,43.2382175116,-0.730765582736,Geüs-d'Oloron,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27995,64245,64400,43.2174962375,-0.575780625501,Goès,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27996,64246,64420,43.2475680844,-0.197277203284,Gomer,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27997,64247,64130,43.1917199949,-0.889247440623,Gotein-Libarrenx,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27998,64249,64210,43.4216284725,-1.61035485945,Guéthary,Pyrénées-Atlantiques,Nouvelle-Aquitaine
27999,64250,64520,43.5099011843,-1.20771855354,Guiche,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28000,64251,64390,43.3844299922,-0.946598983055,Guinarthe-Parenties,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28001,64252,64400,43.1583407209,-0.599376287501,Gurmençon,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28002,64253,64190,43.2765512642,-0.758975468791,Gurs,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28003,64254,64370,43.5105619096,-0.612895161323,Hagetaubin,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28004,64255,64480,43.3851722831,-1.41123002191,Halsou,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28005,64256,64240,43.3982982364,-1.32563611071,Hasparren,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28006,64257,64800,43.1689449769,-0.327961166577,Haut-de-Bosdarros,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28007,64258,64470,43.0614133334,-0.837865590402,Haux,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28008,64259,64640,43.306287983,-1.24580704734,Hélette,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28009,64260,64700,43.3656373687,-1.76396662,Hendaye,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28010,64261,64680,43.1595542922,-0.545488112075,Herrère,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28011,64262,64160,43.3790480363,-0.250616143806,Higuères-Souye,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28012,64263,64270,43.441442284,-0.853283494968,L'Hôpital-d'Orion,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28013,64264,64130,43.2555611144,-0.770264601126,L'Hôpital-Saint-Blaise,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28014,64265,64120,43.1484603704,-1.07534418075,Hosta,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28015,64266,64420,43.223209454,-0.172612595527,Hours,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28016,64267,64120,43.1926783014,-1.09837639291,Ibarrolle,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28017,64268,64130,43.1737848926,-0.922656463962,Idaux-Mendy,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28018,64269,64320,43.2983178945,-0.306106204673,Idron,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28019,64270,64800,43.153240594,-0.232545768454,Igon,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28020,64271,64640,43.2735914336,-1.17738320434,Iholdy,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28021,64272,64120,43.4021965208,-1.03242626315,Ilharre,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28022,64273,64780,43.2614719543,-1.23617834401,Irissarry,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28023,64274,64220,43.185106673,-1.28878634847,Irouléguy,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28024,64275,64220,43.1832686174,-1.23994963712,Ispoure,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28025,64276,64570,43.0901244813,-0.658271988701,Issor,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28026,64277,64240,43.3700960955,-1.20346966918,Isturits,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28027,64279,64250,43.3100742796,-1.40531371043,Itxassou,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28028,64280,64260,43.0842981048,-0.44404003206,Izeste,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28029,64281,64190,43.3137532193,-0.734253298525,Jasses,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28030,64282,64480,43.4070870725,-1.41179120283,Jatxou,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28031,64283,64220,43.2043840286,-1.20784344564,Jaxu,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28032,64284,64110,43.2695632007,-0.407001172739,Jurançon,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28033,64285,64120,43.2306045938,-1.04127746067,Juxue,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28034,64286,64300,43.4559984058,-0.770649350183,Laà-Mondrans,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28035,64287,64390,43.3863780665,-0.854028010814,Laàs,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28036,64288,64170,43.3764513777,-0.540462234039,Labastide-Cézéracq,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28037,64289,64240,43.417654264,-1.23211183617,La Bastide-Clairence,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28038,64290,64170,43.3907261571,-0.527272938618,Labastide-Monréjeau,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28039,64291,64270,43.4542845438,-1.03617926766,Labastide-Villefranche,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28040,64292,64530,43.1829361776,-0.150153111393,Labatmale,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28041,64293,64460,43.4165864025,-0.0134728274425,Labatut,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28042,64294,64120,43.3901052681,-1.06356701774,Labets-Biscay,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28043,64295,64300,43.5417553069,-0.631736420575,Labeyrie,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28044,64296,64300,43.5262558037,-0.655405212683,Lacadée,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28045,64297,64220,43.1875203489,-1.16195961403,Lacarre,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28046,64298,64470,43.0712585016,-0.950546305865,Lacarry-Arhan-Charritte-de-Haut,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28047,64299,64360,43.2762663968,-0.50925390327,Lacommande,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28048,64300,64170,43.4215600876,-0.612163653339,Lacq,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28049,64300,64170,43.4215600876,-0.612163653339,Lacq,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28050,64301,64150,43.382938836,-0.66718204589,Lagor,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28051,64302,64800,43.2122827806,-0.220943768634,Lagos,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28052,64303,64470,43.095942797,-0.84902832685,Laguinge-Restoue,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28053,64304,64990,43.4844685694,-1.39601479811,Lahonce,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28054,64305,64270,43.5208233379,-0.968131907041,Lahontan,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28055,64306,64150,43.351780818,-0.630355750104,Lahourcade,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28056,64307,64350,43.4812762295,-0.188843126276,Lalongue,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28057,64308,64450,43.4892855567,-0.316695658071,Lalonquette,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28058,64309,64460,43.3849922326,-0.030140439683,Lamayou,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28059,64310,64570,43.0731187091,-0.784065423581,Lanne-en-Barétous,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28060,64311,64350,43.4823827586,-0.216562157908,Lannecaube,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28061,64312,64300,43.4601794735,-0.827975616705,Lanneplaà,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28062,64313,64640,43.2575328584,-1.12843928405,Lantabat,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28063,64314,64120,43.2252198933,-1.09885079256,Larceveau-Arros-Cibits,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28064,64315,64110,43.2974492378,-0.436584051431,Laroin,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28065,64316,64560,43.0098151548,-0.97252443116,Larrau,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28066,64317,64480,43.3695046276,-1.44321557321,Larressore,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28067,64318,64410,43.4734148077,-0.470945656972,Larreule,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28068,64319,64120,43.290356098,-1.00299694901,Larribar-Sorhapuru,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28069,64320,64440,42.8923840962,-0.419704380499,Laruns,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28070,64320,64440,42.8923840962,-0.419704380499,Laruns,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28071,64320,64440,42.8923840962,-0.419704380499,Laruns,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28072,64321,64450,43.4339584385,-0.291563063654,Lasclaveries,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28073,64322,64220,43.1357291149,-1.28300542031,Lasse,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28074,64323,64350,43.5124997921,-0.0798087284423,Lasserre,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28075,64324,64290,43.2135578773,-0.483373200293,Lasseube,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28076,64325,64290,43.1830063532,-0.448422921821,Lasseubetat,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28077,64326,64190,43.2943257752,-0.708646235265,Lay-Lamidou,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28078,64327,64220,43.0676995332,-1.1247200726,Lecumberry,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28079,64328,64400,43.2320564193,-0.611443821671,Ledeuix,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28080,64329,64320,43.2913998523,-0.286759766855,Lée,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28081,64330,64490,42.9710540613,-0.668398814857,Lées-Athas,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28082,64331,64350,43.4517373745,-0.104621641637,Lembeye,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28083,64332,64450,43.4960890658,-0.360478701676,Lème,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28084,64334,64270,43.503711716,-1.0502356112,Léren,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28085,64335,64230,43.3404556993,-0.428066847423,Lescar,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28086,64336,64490,42.9178479197,-0.677437388946,Lescun,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28087,64337,64350,43.4688456772,-0.154777907241,Lespielle,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28088,64338,64160,43.3596787562,-0.154631315094,Lespourcy,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28089,64339,64800,43.1218161618,-0.213848358539,Lestelle-Bétharram,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28090,64340,64470,43.0928633026,-0.881047174356,Lichans-Sunhar,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28091,64341,64130,43.3089314168,-0.881172413258,Lichos,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28092,64342,64560,43.0554346058,-0.87881299213,Licq-Athérey,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28093,64343,64420,43.2780903853,-0.182787733754,Limendous,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28094,64344,64530,43.2327692583,-0.127683079228,Livron,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28095,64345,64120,43.271181894,-0.966424793959,Lohitzun-Oyhercq,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28096,64346,64160,43.3292789984,-0.132750238483,Lombia,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28097,64347,64410,43.4709402635,-0.419531707158,Lonçon,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28098,64348,64140,43.3212113158,-0.401734390624,Lons,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28099,64349,64300,43.4208530318,-0.756562747566,Loubieng,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28100,64350,64250,43.3122720751,-1.34791351208,Louhossoa,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28101,64351,64570,43.0419831344,-0.655955491716,Lourdios-Ichère,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28102,64352,64420,43.2864004571,-0.159610916229,Lourenties,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28103,64353,64260,43.0727682758,-0.337194181284,Louvie-Juzon,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28104,64354,64440,43.0139182282,-0.33273247908,Louvie-Soubiron,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28105,64355,64410,43.5050422971,-0.445140263297,Louvigny,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28106,64356,64350,43.4265649374,-0.0728344787144,Luc-Armau,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28107,64357,64350,43.4036827051,-0.0849144725176,Lucarré,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28108,64358,64420,43.2320475565,-0.194294488173,Lucgarier,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28109,64359,64360,43.2979508598,-0.647527637305,Lucq-de-Béarn,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28110,64360,64660,43.1077815258,-0.60256135415,Lurbe-Saint-Christau,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28111,64361,64160,43.4423563274,-0.199025557867,Lussagnet-Lusson,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28112,64362,64120,43.3492777324,-1.07290522087,Luxe-Sumberraute,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28113,64363,64260,43.1338458627,-0.346755700017,Lys,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28114,64364,64240,43.3223278424,-1.32403472047,Macaye,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28115,64365,64410,43.5702193545,-0.469701824259,Malaussanne,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28116,64366,64330,43.5399650569,-0.217995397037,Mascaraàs-Haron,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28117,64367,64300,43.42655357,-0.698940013436,Maslacq,Pyrénées-Atlantiques,Nouvelle-Aquitaine
28118,64368,64120,43.3919071747,-1.08723243847,Masparraute,Pyrénées-Atlantiques,Nouvelle-Aquitaine
